heliost_number,n.s,azimut_angle,x,y,power,net_power
9107,0.843849,5.62779,13.5,-137,538.01,4.75984e+06
9108,0.889683,5.62779,-13.5,-137,567.232,4.7604e+06
9109,0.841093,6.2484,15,-137,536.253,4.76094e+06
9110,0.891977,6.2484,-15,-137,568.695,4.76151e+06
9111,0.83832,6.8675,16.5,-137,534.485,4.76204e+06
9112,0.894242,6.8675,-16.5,-137,570.138,4.76261e+06
9113,0.835532,7.48506,18,-137,532.707,4.76315e+06
9114,0.896475,7.48506,-18,-137,571.563,4.76372e+06
9115,0.832728,8.10082,19.5,-137,530.92,4.76425e+06
9116,0.898678,8.10082,-19.5,-137,572.967,4.76482e+06
9117,0.829911,8.71474,21,-137,529.123,4.76535e+06
9118,0.90085,8.71474,-21,-137,574.352,4.76592e+06
9119,0.82708,9.32662,22.5,-137,527.318,4.76645e+06
9120,0.90299,9.32662,-22.5,-137,575.716,4.76703e+06
9121,0.824236,9.93638,24,-137,525.505,4.76755e+06
9122,0.905099,9.93638,-24,-137,577.061,4.76813e+06
9123,0.821381,10.5439,25.5,-137,523.685,4.76865e+06
9124,0.907175,10.5439,-25.5,-137,578.385,4.76923e+06
9125,0.818516,11.149,27,-137,521.858,4.76975e+06
9126,0.90922,11.149,-27,-137,579.688,4.77033e+06
9127,0.815641,11.7516,28.5,-137,520.025,4.77085e+06
9128,0.911232,11.7516,-28.5,-137,580.971,4.77144e+06
9129,0.812757,12.3516,30,-137,518.186,4.77195e+06
9130,0.913211,12.3516,-30,-137,582.233,4.77254e+06
9131,0.809865,12.9488,31.5,-137,516.343,4.77305e+06
9132,0.915158,12.9488,-31.5,-137,583.474,4.77364e+06
9133,0.806966,13.5432,33,-137,514.494,4.77415e+06
9134,0.917072,13.5432,-33,-137,584.695,4.77473e+06
9135,0.804061,14.1346,34.5,-137,512.642,4.77525e+06
9136,0.918954,14.1346,-34.5,-137,585.894,4.77583e+06
9137,0.801151,14.723,36,-137,510.787,4.77634e+06
9138,0.920803,14.723,-36,-137,587.073,4.77693e+06
9139,0.798236,15.3082,37.5,-137,508.929,4.77744e+06
9140,0.922619,15.3082,-37.5,-137,588.231,4.77803e+06
9141,0.795318,15.8902,39,-137,507.068,4.77853e+06
9142,0.924402,15.8902,-39,-137,589.368,4.77912e+06
9143,0.792398,16.4688,40.5,-137,505.206,4.77963e+06
9144,0.926152,16.4688,-40.5,-137,590.484,4.78022e+06
9145,0.789475,17.0439,42,-137,503.343,4.78072e+06
9146,0.92787,17.0439,-42,-137,591.579,4.78131e+06
9147,0.786552,17.6156,43.5,-137,501.479,4.78182e+06
9148,0.929556,17.6156,-43.5,-137,592.654,4.78241e+06
9149,0.783629,18.1836,45,-137,499.616,4.78291e+06
9150,0.931209,18.1836,-45,-137,593.708,4.7835e+06
9151,0.780706,18.748,46.5,-137,497.752,4.784e+06
9152,0.93283,18.748,-46.5,-137,594.741,4.78459e+06
9153,0.777785,19.3087,48,-137,495.89,4.78509e+06
9154,0.934418,19.3087,-48,-137,595.754,4.78569e+06
9155,0.774867,19.8655,49.5,-137,494.029,4.78618e+06
9156,0.935975,19.8655,-49.5,-137,596.746,4.78678e+06
9157,0.771951,20.4184,51,-137,492.17,4.78727e+06
9158,0.937501,20.4184,-51,-137,597.719,4.78787e+06
9159,0.769039,20.9674,52.5,-137,490.313,4.78836e+06
9160,0.938994,20.9674,-52.5,-137,598.671,4.78896e+06
9161,0.766132,21.5124,54,-137,488.46,4.78944e+06
9162,0.940457,21.5124,-54,-137,599.604,4.79004e+06
9163,0.76323,22.0533,55.5,-137,486.61,4.79053e+06
9164,0.941889,22.0533,-55.5,-137,600.517,4.79113e+06
9165,0.760334,22.5902,57,-137,484.763,4.79162e+06
9166,0.94329,22.5902,-57,-137,601.41,4.79222e+06
9167,0.757444,23.1228,58.5,-137,482.921,4.7927e+06
9168,0.94466,23.1228,-58.5,-137,602.284,4.7933e+06
9169,0.754562,23.6513,60,-137,481.083,4.79378e+06
9170,0.946001,23.6513,-60,-137,603.139,4.79439e+06
9171,0.751688,24.1755,61.5,-137,479.251,4.79487e+06
9172,0.947312,24.1755,-61.5,-137,603.974,4.79547e+06
9173,0.748822,24.6955,63,-137,477.424,4.79595e+06
9174,0.948594,24.6955,-63,-137,604.792,4.79655e+06
9175,0.745966,25.2112,64.5,-137,475.603,4.79703e+06
9176,0.949846,25.2112,-64.5,-137,605.59,4.79763e+06
9177,0.743119,25.7225,66,-137,473.788,4.79811e+06
9178,0.95107,25.7225,-66,-137,606.371,4.79871e+06
9179,0.740283,26.2295,67.5,-137,471.98,4.79919e+06
9180,0.952266,26.2295,-67.5,-137,607.133,4.79979e+06
9181,0.737457,26.7321,69,-137,470.178,4.80026e+06
9182,0.953434,26.7321,-69,-137,607.877,4.80087e+06
9183,0.734643,27.2303,70.5,-137,468.384,4.80134e+06
9184,0.954574,27.2303,-70.5,-137,608.604,4.80195e+06
9185,0.731841,27.7241,72,-137,466.597,4.80241e+06
9186,0.955687,27.7241,-72,-137,609.314,4.80302e+06
9187,0.729051,28.2134,73.5,-137,464.819,4.80349e+06
9188,0.956773,28.2134,-73.5,-137,610.007,4.8041e+06
9189,0.726274,28.6983,75,-137,463.048,4.80456e+06
9190,0.957833,28.6983,-75,-137,610.682,4.80517e+06
9191,0.867636,0,0,-138.5,553.175,4.80572e+06
9192,0.865095,0.620235,1.5,-138.5,551.556,4.80628e+06
9193,0.870152,0.620235,-1.5,-138.5,554.78,4.80683e+06
9194,0.862531,1.2408,3,-138.5,549.921,4.80738e+06
9195,0.872644,1.2408,-3,-138.5,556.369,4.80794e+06
9196,0.859944,1.86099,4.5,-138.5,548.271,4.80849e+06
9197,0.875111,1.86099,-4.5,-138.5,557.941,4.80904e+06
9198,0.857335,2.48049,6,-138.5,546.608,4.80959e+06
9199,0.877551,2.48049,-6,-138.5,559.497,4.81015e+06
9200,0.854705,3.09971,7.5,-138.5,544.931,4.8107e+06
9201,0.879965,3.09971,-7.5,-138.5,561.036,4.81126e+06
9202,0.852054,3.718,9,-138.5,543.241,4.8118e+06
9203,0.882352,3.718,-9,-138.5,562.558,4.81236e+06
9204,0.849384,4.33544,10.5,-138.5,541.539,4.8129e+06
9205,0.884711,4.33544,-10.5,-138.5,564.062,4.81347e+06
9206,0.846694,4.95191,12,-138.5,539.824,4.81401e+06
9207,0.887042,4.95191,-12,-138.5,565.548,4.81457e+06
9208,0.843987,5.56722,13.5,-138.5,538.098,4.81511e+06
9209,0.889344,5.56722,-13.5,-138.5,567.016,4.81568e+06
9210,0.841262,6.18123,15,-138.5,536.36,4.81621e+06
9211,0.891618,6.18123,-15,-138.5,568.466,4.81678e+06
9212,0.83852,6.79382,16.5,-138.5,534.612,4.81732e+06
9213,0.893862,6.79382,-16.5,-138.5,569.896,4.81789e+06
9214,0.835763,7.40488,18,-138.5,532.854,4.81842e+06
9215,0.896076,7.40488,-18,-138.5,571.308,4.81899e+06
9216,0.832991,8.01425,19.5,-138.5,531.087,4.81952e+06
9217,0.89826,8.01425,-19.5,-138.5,572.701,4.8201e+06
9218,0.830205,8.62177,21,-138.5,529.311,4.82062e+06
9219,0.900414,8.62177,-21,-138.5,574.074,4.8212e+06
9220,0.827405,9.22737,22.5,-138.5,527.526,4.82173e+06
9221,0.902537,9.22737,-22.5,-138.5,575.427,4.8223e+06
9222,0.824594,9.83087,24,-138.5,525.733,4.82283e+06
9223,0.904629,9.83087,-24,-138.5,576.761,4.8234e+06
9224,0.821771,10.4322,25.5,-138.5,523.934,4.82393e+06
9225,0.906689,10.4322,-25.5,-138.5,578.075,4.82451e+06
9226,0.818938,11.0312,27,-138.5,522.127,4.82503e+06
9227,0.908718,11.0312,-27,-138.5,579.368,4.82561e+06
9228,0.816095,11.6278,28.5,-138.5,520.315,4.82613e+06
9229,0.910716,11.6278,-28.5,-138.5,580.642,4.82671e+06
9230,0.813243,12.2218,30,-138.5,518.496,4.82723e+06
9231,0.912681,12.2218,-30,-138.5,581.895,4.82781e+06
9232,0.810383,12.8132,31.5,-138.5,516.673,4.82833e+06
9233,0.914615,12.8132,-31.5,-138.5,583.128,4.82891e+06
9234,0.807516,13.4018,33,-138.5,514.845,4.82942e+06
9235,0.916517,13.4018,-33,-138.5,584.34,4.83001e+06
9236,0.804643,13.9876,34.5,-138.5,513.014,4.83052e+06
9237,0.918387,13.9876,-34.5,-138.5,585.533,4.83111e+06
9238,0.801765,14.5703,36,-138.5,511.179,4.83162e+06
9239,0.920224,14.5703,-36,-138.5,586.704,4.8322e+06
9240,0.798882,15.1501,37.5,-138.5,509.341,4.83271e+06
9241,0.92203,15.1501,-37.5,-138.5,587.855,4.8333e+06
9242,0.795996,15.7266,39,-138.5,507.5,4.83381e+06
9243,0.923804,15.7266,-39,-138.5,588.986,4.8344e+06
9244,0.793107,16.2999,40.5,-138.5,505.658,4.8349e+06
9245,0.925545,16.2999,-40.5,-138.5,590.097,4.83549e+06
9246,0.790216,16.8699,42,-138.5,503.815,4.836e+06
9247,0.927255,16.8699,-42,-138.5,591.187,4.83659e+06
9248,0.787324,17.4364,43.5,-138.5,501.971,4.83709e+06
9249,0.928933,17.4364,-43.5,-138.5,592.256,4.83768e+06
9250,0.784432,17.9995,45,-138.5,500.127,4.83818e+06
9251,0.930579,17.9995,-45,-138.5,593.306,4.83878e+06
9252,0.78154,18.559,46.5,-138.5,498.283,4.83928e+06
9253,0.932193,18.559,-46.5,-138.5,594.335,4.83987e+06
9254,0.778649,19.1148,48,-138.5,496.44,4.84037e+06
9255,0.933776,19.1148,-48,-138.5,595.344,4.84096e+06
9256,0.77576,19.6669,49.5,-138.5,494.599,4.84146e+06
9257,0.935328,19.6669,-49.5,-138.5,596.334,4.84205e+06
9258,0.772874,20.2153,51,-138.5,492.759,4.84255e+06
9259,0.936849,20.2153,-51,-138.5,597.303,4.84314e+06
9260,0.769992,20.7598,52.5,-138.5,490.921,4.84363e+06
9261,0.938338,20.7598,-52.5,-138.5,598.253,4.84423e+06
9262,0.767113,21.3004,54,-138.5,489.086,4.84472e+06
9263,0.939798,21.3004,-54,-138.5,599.183,4.84532e+06
9264,0.76424,21.8371,55.5,-138.5,487.254,4.84581e+06
9265,0.941226,21.8371,-55.5,-138.5,600.094,4.84641e+06
9266,0.761372,22.3697,57,-138.5,485.425,4.84689e+06
9267,0.942625,22.3697,-57,-138.5,600.986,4.8475e+06
9268,0.758511,22.8984,58.5,-138.5,483.601,4.84798e+06
9269,0.943994,22.8984,-58.5,-138.5,601.859,4.84858e+06
9270,0.755656,23.4229,60,-138.5,481.781,4.84906e+06
9271,0.945334,23.4229,-60,-138.5,602.713,4.84966e+06
9272,0.752809,23.9433,61.5,-138.5,479.966,4.85014e+06
9273,0.946644,23.9433,-61.5,-138.5,603.548,4.85075e+06
9274,0.74997,24.4595,63,-138.5,478.156,4.85123e+06
9275,0.947925,24.4595,-63,-138.5,604.365,4.85183e+06
9276,0.74714,24.9716,64.5,-138.5,476.351,4.85231e+06
9277,0.949178,24.9716,-64.5,-138.5,605.164,4.85291e+06
9278,0.744319,25.4794,66,-138.5,474.553,4.85339e+06
9279,0.950402,25.4794,-66,-138.5,605.945,4.85399e+06
9280,0.741508,25.983,67.5,-138.5,472.76,4.85447e+06
9281,0.951599,25.983,-67.5,-138.5,606.708,4.85507e+06
9282,0.738707,26.4823,69,-138.5,470.975,4.85554e+06
9283,0.952768,26.4823,-69,-138.5,607.453,4.85615e+06
9284,0.735917,26.9773,70.5,-138.5,469.196,4.85662e+06
9285,0.95391,26.9773,-70.5,-138.5,608.181,4.85723e+06
9286,0.733139,27.4679,72,-138.5,467.425,4.8577e+06
9287,0.955026,27.4679,-72,-138.5,608.892,4.8583e+06
9288,0.730372,27.9543,73.5,-138.5,465.661,4.85877e+06
9289,0.956115,27.9543,-73.5,-138.5,609.587,4.85938e+06
9290,0.727618,28.4363,75,-138.5,463.905,4.85984e+06
9291,0.957177,28.4363,-75,-138.5,610.264,4.86045e+06
9292,0.867517,0,0,-140,553.1,4.86101e+06
9293,0.865002,0.614212,1.5,-140,551.497,4.86156e+06
9294,0.870007,0.614212,-1.5,-140,554.688,4.86211e+06
9295,0.862465,1.22749,3,-140,549.879,4.86266e+06
9296,0.872474,1.22749,-3,-140,556.26,4.86322e+06
9297,0.859906,1.8409,4.5,-140,548.247,4.86377e+06
9298,0.874915,1.8409,-4.5,-140,557.817,4.86433e+06
9299,0.857325,2.454,6,-140,546.602,4.86487e+06
9300,0.877331,2.454,-6,-140,559.357,4.86543e+06
9301,0.854723,3.06644,7.5,-140,544.943,4.86598e+06
9302,0.879722,3.06644,-7.5,-140,560.881,4.86654e+06
9303,0.852101,3.67823,9,-140,543.271,4.86708e+06
9304,0.882085,3.67823,-9,-140,562.388,4.86764e+06
9305,0.849459,4.28916,10.5,-140,541.587,4.86818e+06
9306,0.884422,4.28916,-10.5,-140,563.878,4.86875e+06
9307,0.846799,4.89913,12,-140,539.891,4.86929e+06
9308,0.886731,4.89913,-12,-140,565.35,4.86985e+06
9309,0.844121,5.50791,13.5,-140,538.183,4.87039e+06
9310,0.889013,5.50791,-13.5,-140,566.805,4.87096e+06
9311,0.841426,6.11552,15,-140,536.465,4.8715e+06
9312,0.891266,6.11552,-15,-140,568.241,4.87206e+06
9313,0.838715,6.7217,16.5,-140,534.737,4.8726e+06
9314,0.893489,6.7217,-16.5,-140,569.659,4.87317e+06
9315,0.835989,7.32644,18,-140,532.998,4.8737e+06
9316,0.895685,7.32644,-18,-140,571.058,4.87427e+06
9317,0.833247,7.92947,19.5,-140,531.25,4.8748e+06
9318,0.89785,7.92947,-19.5,-140,572.439,4.87538e+06
9319,0.830492,8.53076,21,-140,529.494,4.87591e+06
9320,0.899986,8.53076,-21,-140,573.801,4.87648e+06
9321,0.827724,9.13017,22.5,-140,527.729,4.87701e+06
9322,0.902091,9.13017,-22.5,-140,575.143,4.87758e+06
9323,0.824944,9.72759,24,-140,525.956,4.87811e+06
9324,0.904167,9.72759,-24,-140,576.466,4.87868e+06
9325,0.822152,10.3229,25.5,-140,524.177,4.87921e+06
9326,0.906211,10.3229,-25.5,-140,577.77,4.87979e+06
9327,0.81935,10.9159,27,-140,522.39,4.88031e+06
9328,0.908225,10.9159,-27,-140,579.054,4.88089e+06
9329,0.816538,11.5065,28.5,-140,520.598,4.88141e+06
9330,0.910208,11.5065,-28.5,-140,580.318,4.88199e+06
9331,0.813718,12.0947,30,-140,518.799,4.88251e+06
9332,0.91216,12.0947,-30,-140,581.563,4.88309e+06
9333,0.81089,12.6804,31.5,-140,516.996,4.88361e+06
9334,0.914081,12.6804,-31.5,-140,582.787,4.88419e+06
9335,0.808055,13.2633,33,-140,515.188,4.8847e+06
9336,0.915971,13.2633,-33,-140,583.992,4.88529e+06
9337,0.805213,13.8435,34.5,-140,513.377,4.8858e+06
9338,0.917829,13.8435,-34.5,-140,585.177,4.88639e+06
9339,0.802366,14.4208,36,-140,511.562,4.8869e+06
9340,0.919656,14.4208,-36,-140,586.342,4.88748e+06
9341,0.799515,14.9951,37.5,-140,509.744,4.88799e+06
9342,0.921451,14.9951,-37.5,-140,587.486,4.88858e+06
9343,0.796659,15.5663,39,-140,507.923,4.88909e+06
9344,0.923215,15.5663,-39,-140,588.611,4.88968e+06
9345,0.793801,16.1344,40.5,-140,506.101,4.89018e+06
9346,0.924947,16.1344,-40.5,-140,589.715,4.89077e+06
9347,0.790941,16.6993,42,-140,504.277,4.89128e+06
9348,0.926649,16.6993,-42,-140,590.8,4.89187e+06
9349,0.788079,17.2608,43.5,-140,502.453,4.89237e+06
9350,0.928319,17.2608,-43.5,-140,591.865,4.89296e+06
9351,0.785217,17.8189,45,-140,500.628,4.89346e+06
9352,0.929958,17.8189,-45,-140,592.91,4.89406e+06
9353,0.782355,18.3735,46.5,-140,498.804,4.89456e+06
9354,0.931566,18.3735,-46.5,-140,593.935,4.89515e+06
9355,0.779494,18.9247,48,-140,496.979,4.89565e+06
9356,0.933143,18.9247,-48,-140,594.941,4.89624e+06
9357,0.776635,19.4721,49.5,-140,495.157,4.89674e+06
9358,0.934689,19.4721,-49.5,-140,595.927,4.89733e+06
9359,0.773778,20.016,51,-140,493.335,4.89783e+06
9360,0.936206,20.016,-51,-140,596.893,4.89842e+06
9361,0.770925,20.556,52.5,-140,491.516,4.89892e+06
9362,0.937691,20.556,-52.5,-140,597.84,4.89951e+06
9363,0.768075,21.0923,54,-140,489.699,4.9e+06
9364,0.939147,21.0923,-54,-140,598.769,4.9006e+06
9365,0.76523,21.6248,55.5,-140,487.885,4.90109e+06
9366,0.940573,21.6248,-55.5,-140,599.678,4.90169e+06
9367,0.76239,22.1533,57,-140,486.074,4.90218e+06
9368,0.941969,22.1533,-57,-140,600.568,4.90278e+06
9369,0.759556,22.678,58.5,-140,484.267,4.90326e+06
9370,0.943336,22.678,-58.5,-140,601.439,4.90386e+06
9371,0.756728,23.1986,60,-140,482.465,4.90434e+06
9372,0.944674,23.1986,-60,-140,602.293,4.90495e+06
9373,0.753908,23.7152,61.5,-140,480.666,4.90543e+06
9374,0.945983,23.7152,-61.5,-140,603.127,4.90603e+06
9375,0.751095,24.2277,63,-140,478.873,4.90651e+06
9376,0.947264,24.2277,-63,-140,603.944,4.90711e+06
9377,0.748291,24.7362,64.5,-140,477.085,4.90759e+06
9378,0.948517,24.7362,-64.5,-140,604.742,4.9082e+06
9379,0.745495,25.2405,66,-140,475.303,4.90867e+06
9380,0.949742,25.2405,-66,-140,605.523,4.90928e+06
9381,0.742709,25.7407,67.5,-140,473.526,4.90975e+06
9382,0.950939,25.7407,-67.5,-140,606.287,4.91036e+06
9383,0.739933,26.2367,69,-140,471.756,4.91083e+06
9384,0.95211,26.2367,-69,-140,607.033,4.91144e+06
9385,0.737167,26.7285,70.5,-140,469.993,4.9119e+06
9386,0.953253,26.7285,-70.5,-140,607.762,4.91251e+06
9387,0.734412,27.2161,72,-140,468.237,4.91298e+06
9388,0.954371,27.2161,-72,-140,608.475,4.91359e+06
9389,0.731669,27.6995,73.5,-140,466.487,4.91406e+06
9390,0.955462,27.6995,-73.5,-140,609.17,4.91466e+06
9391,0.728937,28.1786,75,-140,464.746,4.91513e+06
9392,0.956527,28.1786,-75,-140,609.85,4.91574e+06
9393,0.8674,0,0,-141.5,553.025,4.91629e+06
9394,0.864911,0.607485,1.5,-141.5,551.439,4.91684e+06
9395,0.869865,0.607485,-1.5,-141.5,554.597,4.9174e+06
9396,0.862401,1.2145,3,-141.5,549.838,4.91795e+06
9397,0.872307,1.2145,-3,-141.5,556.153,4.9185e+06
9398,0.859868,1.82145,4.5,-141.5,548.223,4.91905e+06
9399,0.874724,1.82145,-4.5,-141.5,557.694,4.91961e+06
9400,0.857314,2.42802,6,-141.5,546.595,4.92016e+06
9401,0.877116,2.42802,-6,-141.5,559.22,4.92072e+06
9402,0.85474,3.03403,7.5,-141.5,544.954,4.92126e+06
9403,0.879483,3.03403,-7.5,-141.5,560.729,4.92182e+06
9404,0.852146,3.63938,9,-141.5,543.3,4.92236e+06
9405,0.881824,3.63938,-9,-141.5,562.221,4.92293e+06
9406,0.849533,4.24386,10.5,-141.5,541.634,4.92347e+06
9407,0.884139,4.24386,-10.5,-141.5,563.697,4.92403e+06
9408,0.846902,4.84739,12,-141.5,539.956,4.92457e+06
9409,0.886426,4.84739,-12,-141.5,565.156,4.92514e+06
9410,0.844253,5.44989,13.5,-141.5,538.267,4.92568e+06
9411,0.888687,5.44989,-13.5,-141.5,566.597,4.92624e+06
9412,0.841587,6.05116,15,-141.5,536.568,4.92678e+06
9413,0.89092,6.05116,-15,-141.5,568.02,4.92735e+06
9414,0.838906,6.6511,16.5,-141.5,534.858,4.92788e+06
9415,0.893124,6.6511,-16.5,-141.5,569.426,4.92845e+06
9416,0.836209,7.2496,18,-141.5,533.139,4.92898e+06
9417,0.8953,7.2496,-18,-141.5,570.813,4.92955e+06
9418,0.833498,7.84648,19.5,-141.5,531.41,4.93009e+06
9419,0.897447,7.84648,-19.5,-141.5,572.182,4.93066e+06
9420,0.830773,8.44164,21,-141.5,529.673,4.93119e+06
9421,0.899565,8.44164,-21,-141.5,573.533,4.93176e+06
9422,0.828035,9.03501,22.5,-141.5,527.927,4.93229e+06
9423,0.901654,9.03501,-22.5,-141.5,574.864,4.93286e+06
9424,0.825285,9.62639,24,-141.5,526.174,4.93339e+06
9425,0.903713,9.62639,-24,-141.5,576.177,4.93397e+06
9426,0.822525,10.2157,25.5,-141.5,524.414,4.93449e+06
9427,0.905742,10.2157,-25.5,-141.5,577.471,4.93507e+06
9428,0.819753,10.8029,27,-141.5,522.647,4.93559e+06
9429,0.907741,10.8029,-27,-141.5,578.745,4.93617e+06
9430,0.816973,11.3878,28.5,-141.5,520.874,4.93669e+06
9431,0.90971,11.3878,-28.5,-141.5,580.001,4.93727e+06
9432,0.814183,11.9702,30,-141.5,519.096,4.93779e+06
9433,0.911649,11.9702,-30,-141.5,581.237,4.93837e+06
9434,0.811386,12.5503,31.5,-141.5,517.312,4.93889e+06
9435,0.913556,12.5503,-31.5,-141.5,582.453,4.93947e+06
9436,0.808581,13.1276,33,-141.5,515.524,4.93999e+06
9437,0.915434,13.1276,-33,-141.5,583.65,4.94057e+06
9438,0.80577,13.7023,34.5,-141.5,513.732,4.94108e+06
9439,0.91728,13.7023,-34.5,-141.5,584.827,4.94167e+06
9440,0.802954,14.2742,36,-141.5,511.937,4.94218e+06
9441,0.919096,14.2742,-36,-141.5,585.985,4.94277e+06
9442,0.800133,14.8432,37.5,-141.5,510.138,4.94328e+06
9443,0.920881,14.8432,-37.5,-141.5,587.123,4.94386e+06
9444,0.797309,15.4092,39,-141.5,508.337,4.94437e+06
9445,0.922635,15.4092,-39,-141.5,588.241,4.94496e+06
9446,0.794481,15.9721,40.5,-141.5,506.534,4.94547e+06
9447,0.924359,15.9721,-40.5,-141.5,589.34,4.94606e+06
9448,0.791651,16.5319,42,-141.5,504.73,4.94656e+06
9449,0.926052,16.5319,-42,-141.5,590.42,4.94715e+06
9450,0.788819,17.0885,43.5,-141.5,502.924,4.94765e+06
9451,0.927714,17.0885,-43.5,-141.5,591.479,4.94824e+06
9452,0.785986,17.6418,45,-141.5,501.119,4.94875e+06
9453,0.929346,17.6418,-45,-141.5,592.52,4.94934e+06
9454,0.783154,18.1917,46.5,-141.5,499.313,4.94984e+06
9455,0.930948,18.1917,-46.5,-141.5,593.541,4.95043e+06
9456,0.780322,18.7381,48,-141.5,497.507,4.95093e+06
9457,0.932519,18.7381,-48,-141.5,594.543,4.95152e+06
9458,0.777492,19.281,49.5,-141.5,495.703,4.95202e+06
9459,0.93406,19.281,-49.5,-141.5,595.525,4.95261e+06
9460,0.774664,19.8204,51,-141.5,493.9,4.95311e+06
9461,0.935571,19.8204,-51,-141.5,596.489,4.9537e+06
9462,0.771839,20.3561,52.5,-141.5,492.099,4.9542e+06
9463,0.937053,20.3561,-52.5,-141.5,597.433,4.95479e+06
9464,0.769017,20.8881,54,-141.5,490.3,4.95528e+06
9465,0.938505,20.8881,-54,-141.5,598.359,4.95588e+06
9466,0.7662,21.4164,55.5,-141.5,488.503,4.95637e+06
9467,0.939928,21.4164,-55.5,-141.5,599.266,4.95697e+06
9468,0.763388,21.9409,57,-141.5,486.71,4.95746e+06
9469,0.941321,21.9409,-57,-141.5,600.155,4.95806e+06
9470,0.76058,22.4615,58.5,-141.5,484.921,4.95854e+06
9471,0.942686,22.4615,-58.5,-141.5,601.025,4.95914e+06
9472,0.75778,22.9783,60,-141.5,483.135,4.95963e+06
9473,0.944022,22.9783,-60,-141.5,601.877,4.96023e+06
9474,0.754985,23.4912,61.5,-141.5,481.353,4.96071e+06
9475,0.94533,23.4912,-61.5,-141.5,602.711,4.96131e+06
9476,0.752199,24.0001,63,-141.5,479.577,4.96179e+06
9477,0.946611,24.0001,-63,-141.5,603.527,4.9624e+06
9478,0.74942,24.5049,64.5,-141.5,477.805,4.96287e+06
9479,0.947863,24.5049,-64.5,-141.5,604.326,4.96348e+06
9480,0.746649,25.0058,66,-141.5,476.038,4.96395e+06
9481,0.949088,25.0058,-66,-141.5,605.107,4.96456e+06
9482,0.743888,25.5026,67.5,-141.5,474.278,4.96503e+06
9483,0.950286,25.5026,-67.5,-141.5,605.871,4.96564e+06
9484,0.741136,25.9954,69,-141.5,472.523,4.96611e+06
9485,0.951458,25.9954,-69,-141.5,606.617,4.96672e+06
9486,0.738394,26.484,70.5,-141.5,470.775,4.96719e+06
9487,0.952603,26.484,-70.5,-141.5,607.347,4.9678e+06
9488,0.735662,26.9685,72,-141.5,469.033,4.96827e+06
9489,0.953722,26.9685,-72,-141.5,608.061,4.96887e+06
9490,0.732941,27.4489,73.5,-141.5,467.299,4.96934e+06
9491,0.954815,27.4489,-73.5,-141.5,608.758,4.96995e+06
9492,0.730232,27.9252,75,-141.5,465.571,4.97042e+06
9493,0.955883,27.9252,-75,-141.5,609.439,4.97103e+06
9494,0.867285,0,0,-143,552.952,4.97158e+06
9495,0.864822,0.601334,1.5,-143,551.381,4.97213e+06
9496,0.869725,0.601334,-1.5,-143,554.508,4.97268e+06
9497,0.862337,1.20187,3,-143,549.797,4.97323e+06
9498,0.872142,1.20187,-3,-143,556.049,4.97379e+06
9499,0.859831,1.80244,4.5,-143,548.199,4.97434e+06
9500,0.874536,1.80244,-4.5,-143,557.575,4.9749e+06
9501,0.857304,2.40265,6,-143,546.588,4.97544e+06
9502,0.876905,2.40265,-6,-143,559.085,4.976e+06
9503,0.854757,3.00231,7.5,-143,544.964,4.97655e+06
9504,0.879249,3.00231,-7.5,-143,560.58,4.97711e+06
9505,0.85219,3.6013,9,-143,543.328,4.97765e+06
9506,0.881568,3.6013,-9,-143,562.058,4.97821e+06
9507,0.849605,4.19946,10.5,-143,541.68,4.97875e+06
9508,0.883861,4.19946,-10.5,-143,563.52,4.97932e+06
9509,0.847002,4.79677,12,-143,540.02,4.97986e+06
9510,0.886127,4.79677,-12,-143,564.965,4.98042e+06
9511,0.844382,5.39303,13.5,-143,538.349,4.98096e+06
9512,0.888367,5.39303,-13.5,-143,566.393,4.98153e+06
9513,0.841745,5.98815,15,-143,536.668,4.98206e+06
9514,0.89058,5.98815,-15,-143,567.804,4.98263e+06
9515,0.839092,6.58195,16.5,-143,534.977,4.98317e+06
9516,0.892765,6.58195,-16.5,-143,569.197,4.98374e+06
9517,0.836425,7.17433,18,-143,533.276,4.98427e+06
9518,0.894923,7.17433,-18,-143,570.573,4.98484e+06
9519,0.833743,7.76518,19.5,-143,531.566,4.98537e+06
9520,0.897052,7.76518,-19.5,-143,571.93,4.98594e+06
9521,0.831048,8.35435,21,-143,529.848,4.98647e+06
9522,0.899153,8.35435,-21,-143,573.269,4.98705e+06
9523,0.82834,8.94176,22.5,-143,528.122,4.98758e+06
9524,0.901225,8.94176,-22.5,-143,574.591,4.98815e+06
9525,0.82562,9.52729,24,-143,526.388,4.98868e+06
9526,0.903268,9.52729,-24,-143,575.893,4.98925e+06
9527,0.822889,10.1108,25.5,-143,524.646,4.98978e+06
9528,0.905281,10.1108,-25.5,-143,577.177,4.99035e+06
9529,0.820148,10.6922,27,-143,522.899,4.99088e+06
9530,0.907265,10.6922,-27,-143,578.442,4.99146e+06
9531,0.817397,11.2714,28.5,-143,521.145,4.99198e+06
9532,0.90922,11.2714,-28.5,-143,579.688,4.99256e+06
9533,0.814638,11.8483,30,-143,519.386,4.99308e+06
9534,0.911145,11.8483,-30,-143,580.916,4.99366e+06
9535,0.811871,12.4227,31.5,-143,517.622,4.99417e+06
9536,0.91304,12.4227,-31.5,-143,582.124,4.99476e+06
9537,0.809096,12.9946,33,-143,515.853,4.99527e+06
9538,0.914905,12.9946,-33,-143,583.313,4.99586e+06
